Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
4550000,1.5798396,0.0002997273,-0.2759647,-39.20845230601983,258.7142857142857,-39.2261354716029
4560000,1.580145,0.00029972673,-0.6106447,-39.23848656848713,277.97058823529414,-39.21716996313788
4570000,1.5804144,0.00029972612,-0.813153,-39.2669112740379,239.41176470588235,-39.266910403562875
4580000,1.5802344,0.00029972554,-0.63608193,-39.130766359077015,250.13333333333333,-39.20114331893199
4590000,1.5806181,0.00029972492,-0.65407324,-39.37146063012266,246.64864864864865,-39.2740443950921
4600000,1.5809187,0.0002997243,-0.69821453,-39.329721377090834,275.44444444444446,-39.33064896894974
4610000,1.5808141,0.00029972373,-0.45757663,-39.29842912721991,229.21428571428572,-39.29964950000867
4620000,1.5808034,0.00029972306,-0.25329995,-39.325304477887634,222.8684210526316,-39.32530395752493
4630000,1.581056,0.0002997225,-0.5354847,-39.41145455662045,225.1,-39.411454939948456
4640000,1.5813735,0.00029972193,-0.5756306,-39.35633548338228,268.725,-39.35633561717841
4650000,1.5814743,0.00029972135,-0.39350304,-39.24336701227598,230.25,-39.24336701107545
4660000,1.5815167,0.00029972073,-0.3943121,-39.28369032133196,223.47368421052633,-39.2836906258216
4670000,1.5815557,0.00029972012,-0.41820848,-39.24235076681685,274.5777777777778,-39.24235084346599
4680000,1.5815862,0.00029971954,-0.31561032,-39.40978991256478,226.0857142857143,-39.41497041781173
4690000,1.5819674,0.0002997189,-0.025900554,-39.33569695447841,246.15625,-39.33260457089284
4700000,1.5827442,0.00029971832,0.04435161,-39.22650362621525,264.4318181818182,-39.22650390120213
4710000,1.5831215,0.00029971774,-0.02293966,-39.31223400633704,240.02564102564102,-39.3122346753565
4720000,1.5830061,0.0002997171,0.07586267,-39.33647069558641,229.06521739130434,-39.336469523239195
4730000,1.5835831,0.0002997165,-0.2717535,-39.356175693943385,250.93548387096774,-39.356175860906426
4740000,1.5834247,0.00029971593,-0.17877236,-39.263507876976654,277.125,-39.263507758732885
4750000,1.5827656,0.0002997153,0.119855225,-39.39136572925817,257.0,-39.391364683432606
4760000,1.5820156,0.0002997147,-0.2203998,-39.31986426813422,266.72727272727275,-39.31986367971893
4770000,1.581479,0.00029971413,-0.40657488,-39.42750871382637,205.6,-39.4275083606281
4780000,1.5825654,0.0002997135,0.047735028,-39.35022370563587,194.28,-39.350224870871756
4790000,1.5822664,0.00029971293,-0.34693173,-39.12123151535663,292.4634146341463,-39.121231716928335
4800000,1.5814692,0.00029971235,-0.060096692,-39.21601110623356,285.3953488372093,-39.21601148880341
4810000,1.5810211,0.00029971168,0.1297939,-39.347996201532496,215.5,-39.3479959220789
4820000,1.5811948,0.00029971113,0.26605898,-39.262167165416365,266.3181818181818,-39.26216659577172
4830000,1.5812058,0.00029971052,-0.28374323,-39.39919689412811,209.22,-39.399196123536676
4840000,1.5810585,0.0002997099,0.22361259,-39.40411095320054,196.70454545454547,-39.40411017043516
4850000,1.5807238,0.0002997093,0.2670311,-39.34445692953246,201.14,-39.34445750818006
4860000,1.5817413,0.00029970874,0.019513147,-39.37380394419597,221.88095238095238,-39.37380342595723
4870000,1.5840605,0.0002997081,0.07814139,-39.31151824986271,221.96,-39.31151831118157
4880000,1.5850674,0.0002997075,0.26205137,-39.336914225521134,212.88636363636363,-39.33691285657881
4890000,1.5851705,0.00029970694,0.188631,-39.285080215150685,232.64705882352942,-39.28508024616338
4900000,1.5852777,0.00029970627,0.0033940342,-39.13765052181407,257.4,-39.161169145205534
4910000,1.5852184,0.00029970572,-0.08622063,-39.30548602909757,229.6153846153846,-39.27835919901554
4920000,1.5850874,0.00029970513,-0.25744784,-39.25932695073741,302.6304347826087,-39.25932653242047
4930000,1.5855347,0.0002997045,-0.04001048,-39.34617075107154,202.77777777777777,-39.3439498366655
4940000,1.5860531,0.00029970394,0.013932837,-39.27434426280683,225.2173913043478,-39.27752645854514
4950000,1.5853478,0.0002997033,-0.22920607,-39.39547464539382,231.11363636363637,-39.39547543643328
4960000,1.5844328,0.00029970272,-0.55097413,-39.40102559169499,187.29268292682926,-39.401025904664806
4970000,1.5845864,0.0002997021,-0.9143924,-39.26193198289283,262.1818181818182,-39.261931671234464
4980000,1.5847738,0.00029970153,-1.0037684,-39.3113446571411,222.02380952380952,-39.31134473371813
4990000,1.5849859,0.00029970094,-1.100027,-39.364028764930765,229.6315789473684,-39.364029008303895
5000000,1.5857162,0.0002997003,-1.1583779,-39.271471792204316,267.1621621621622,-39.27147145554379
5010000,1.5858943,0.00029969975,-1.0215603,-39.299701962284146,242.1891891891892,-39.299700979174844
5020000,1.5854821,0.0002996991,-1.0108721,-39.1804868551093,287.09302325581393,-39.18048720311395
5030000,1.584985,0.0002996985,-0.80252635,-39.2722198132833,218.45652173913044,-39.27221944528687
5040000,1.5848564,0.00029969795,-0.41162845,-39.356124486327495,233.67441860465115,-39.3561246064275
5050000,1.5845137,0.0002996973,-0.74372727,-39.30630703870779,215.93617021276594,-39.306307491557824
5060000,1.584161,0.0002996967,-0.7883338,-39.32701850498572,203.84313725490196,-39.32701864120477
5070000,1.5845144,0.0002996961,-0.303784,-39.41426591322736,183.11363636363637,-39.414265383008484
5080000,1.5855981,0.0002996955,-0.06266444,-39.27261177326093,233.4102564102564,-39.27158397833026
5090000,1.5865046,0.0002996949,-0.2378275,-39.27538146646583,257.5405405405405,-39.276337053580825
5100000,1.5865444,0.0002996943,-0.24199285,-39.27543652115991,248.30232558139534,-39.27543780370886
5110000,1.5875591,0.00029969373,-0.43750352,-39.28244899710278,270.93333333333334,-39.28244927246641
5120000,1.5877155,0.00029969309,-0.022165777,-39.34199341521428,212.90243902439025,-39.341993901205655
5130000,1.5883919,0.00029969253,-0.32394248,-39.324783200562315,208.9047619047619,-39.32478309706979
5140000,1.5894454,0.00029969192,-0.89196825,-39.24346503952536,226.96153846153845,-39.24346578068686
5150000,1.5891011,0.0002996913,-0.13607989,-39.351211759571534,196.88095238095238,-39.37385588101024
5160000,1.5889711,0.00029969073,0.04277461,-39.2913504293659,230.11111111111111,-39.27066470167177
5170000,1.5895325,0.00029969015,0.025090639,-39.28798192760401,248.0,-39.28798179680395
5180000,1.5904558,0.0002996895,-0.39080465,-39.36947820788941,243.87878787878788,-39.369478479281746
5190000,1.5907642,0.0002996889,-0.69571865,-39.32212596572671,260.77272727272725,-39.32212607149797
5200000,1.5909017,0.0002996883,-0.5175992,-39.37541094172193,209.625,-39.37541158417662
5210000,1.5913905,0.00029968773,-0.53996295,-39.262786996498924,257.94117647058823,-39.264769150458555
5220000,1.5921632,0.0002996871,-0.3625171,-39.31117203833752,217.07142857142858,-39.30676690852058
5230000,1.5924731,0.0002996865,-0.6135007,-39.35058478295179,207.53846153846155,-39.350584785430094
5240000,1.5930564,0.0002996859,-0.5749722,-39.3051524171299,225.64864864864865,-39.30515202474655
5250000,1.5935416,0.0002996853,-0.65731055,-39.35744719913136,253.0,-39.35744738327857
5260000,1.5938128,0.0002996847,-1.1644071,-39.24393852330458,265.7567567567568,-39.24393852359955
5270000,1.5944489,0.00029968412,-1.0990446,-39.320603695864826,289.8125,-39.32060361565042
5280000,1.5949835,0.0002996835,-1.1270818,-39.295105556247684,214.25,-39.29510508413262
5290000,1.5952712,0.00029968293,-1.3346602,-39.28521095806226,216.68627450980392,-39.28521123340846
5300000,1.5951725,0.00029968238,-1.001811,-39.31969114406004,214.26530612244898,-39.31969110327963
5310000,1.5944029,0.0002996817,-0.54562545,-39.327164747468025,195.5744680851064,-39.327165224324375
5320000,1.5934539,0.00029968112,-0.55784565,-39.31369804440725,212.22727272727272,-39.313697933929774
5330000,1.5928632,0.00029968054,-0.4904262,-39.39643679109981,198.55555555555554,-39.39643695057506
5340000,1.5930126,0.0002996799,-0.22452341,-39.297966506104295,252.53658536585365,-39.29796610188829
5350000,1.5943226,0.00029967932,-0.09659995,-39.25209960534994,276.7894736842105,-39.252099458875726
5360000,1.5956963,0.0002996787,0.10044849,-39.3560036157578,217.02777777777777,-39.35600408914292
5370000,1.5968993,0.0002996781,-0.29451922,-39.12760563535113,286.42105263157896,-39.12760545835389
5380000,1.5975235,0.00029967751,-0.5045028,-39.27758291370342,235.4468085106383,-39.277583060435646
5390000,1.5977257,0.00029967693,-0.6237623,-39.26951060888883,241.28205128205127,-39.2648664429938
5400000,1.5968821,0.0002996763,-0.7826996,-39.329658360151704,214.63636363636363,-39.3332698727932
5410000,1.595623,0.00029967574,-0.3424213,-39.3252664407805,237.93478260869566,-39.3221627576264
5420000,1.5946985,0.00029967513,0.31904235,-39.32352730239185,208.2,-39.32435260046243
5430000,1.5934942,0.00029967452,0.1939708,-39.27816673174745,268.6904761904762,-39.27514010785494
5440000,1.592703,0.00029967393,0.29423738,-39.39339777293635,199.64705882352942,-39.393650059761214
5450000,1.5931906,0.00029967332,0.38953504,-39.2786763435606,244.30232558139534,-39.278676923382
5460000,1.593172,0.0002996727,-0.13604675,-39.283166310990865,269.1111111111111,-39.28316733911682
5470000,1.5934347,0.0002996721,-0.56272006,-39.315775940826356,244.05405405405406,-39.31577537920974
5480000,1.5935012,0.00029967152,-0.3247623,-39.30692861347016,270.2682926829268,-39.30692896694115
5490000,1.5942461,0.0002996709,-0.43130872,-39.30583156272769,248.34285714285716,-39.30786593445159
5500000,1.59471,0.0002996703,-0.5855768,-39.26236318543071,271.4117647058824,-39.26162796353705
5510000,1.595595,0.00029966971,-0.5319264,-39.34066428277845,254.07692307692307,-39.37127468332875
5520000,1.5964366,0.0002996691,-0.5529083,-39.29931608994211,251.84615384615384,-39.273709120434745
5530000,1.5966923,0.0002996685,-0.39557058,-39.31143950962402,277.86046511627904,-39.31143945042954
5540000,1.5962852,0.0002996679,-0.6782592,-39.31915490230798,241.14583333333334,-39.31915436385194
5550000,1.5962658,0.0002996673,-0.5677244,-39.37439200633671,211.375,-39.37106130546906
5560000,1.5973221,0.00029966672,0.08570681,-39.38371235050428,208.3846153846154,-39.38597912385982
5570000,1.5989217,0.00029966614,0.49188873,-39.30764664151487,241.44897959183675,-39.30764686543737
5580000,1.5998973,0.00029966552,0.5083193,-39.34535338185136,226.94444444444446,-39.34535388663385
5590000,1.6007838,0.00029966488,0.37187234,-39.26729276483177,241.74418604651163,-39.26729359758238
5600000,1.6021975,0.00029966433,0.5026803,-39.37346425111755,226.0,-39.373464106628674
5610000,1.6028361,0.00029966372,0.6539607,-39.29908608578614,270.1515151515151,-39.299086192003664
5620000,1.6028658,0.00029966308,0.78435874,-39.14276897308426,305.8918918918919,-39.14276791141979
5630000,1.6032256,0.00029966253,0.7526408,-39.21863448532596,274.4222222222222,-39.21863427608559
5640000,1.6031895,0.00029966192,0.4696871,-39.402530992277754,207.225,-39.40253085180884
5650000,1.6028003,0.0002996613,0.06395894,-39.32324315017626,256.89130434782606,-39.323242878996886
5660000,1.6033003,0.0002996607,-0.036790658,-39.27366450248991,245.32432432432432,-39.273664036153725
5670000,1.6040356,0.00029966014,-0.18256618,-39.35684448418657,203.02857142857144,-39.356844356649425
5680000,1.6043229,0.00029965953,-0.18769954,-39.32165434425789,246.5,-39.32165457688327
5690000,1.6040637,0.00029965892,0.065578595,-39.30984297513389,258.44736842105266,-39.30984228883723
5700000,1.6036769,0.00029965834,0.13304129,-39.28234963719816,258.9047619047619,-39.282349863612104
5710000,1.6032835,0.00029965767,0.13324079,-39.34350742768046,264.19565217391306,-39.34350703956443
5720000,1.6033893,0.00029965714,-0.28601217,-39.3130809189572,218.76470588235293,-39.31308091978923
5730000,1.6037704,0.00029965653,-0.22688338,-39.19784755825756,237.0909090909091,-39.19784770943277
5740000,1.6031777,0.00029965592,-0.16534036,-39.305334465532276,212.42222222222222,-39.305334617742076
5750000,1.6039683,0.0002996553,-0.088718064,-39.40466646550404,229.55555555555554,-39.40466707569366
5760000,1.6038586,0.0002996547,-0.38609374,-39.281021462925665,242.81632653061226,-39.26596319275078
5770000,1.6042997,0.00029965414,-1.0290021,-39.28548168181937,212.4255319148936,-39.29906760935089
5780000,1.6051904,0.00029965347,-0.69822437,-39.29542727521716,235.2325581395349,-39.295427318849214
5790000,1.6070919,0.00029965295,-0.21248756,-39.356885742663145,217.725,-39.35688635507104
5800000,1.6077486,0.00029965228,0.17507479,-39.3418715921465,222.81578947368422,-39.34187283776364
5810000,1.6079482,0.0002996517,-0.077277176,-39.12103714437908,254.3,-39.12103688241623
5820000,1.607529,0.0002996511,-0.33138898,-39.29657305127192,224.05405405405406,-39.29657391770397
5830000,1.6072195,0.0002996505,-0.72041816,-39.260824733293816,228.42424242424244,-39.26082437079238
5840000,1.6077532,0.00029964992,-0.8271654,-39.18176236501238,320.71794871794873,-39.18176219230279
5850000,1.6074145,0.0002996493,-0.8130247,-39.28816752163926,263.14,-39.288167544258755
5860000,1.6067499,0.00029964873,-0.370208,-39.296762029072,247.44117647058823,-39.29676168297438
5870000,1.6064968,0.0002996481,-0.15347308,-39.31400159203451,238.76470588235293,-39.31400085206363
5880000,1.6062204,0.0002996475,-0.3676108,-39.3073718347027,232.35897435897436,-39.30209723414973
5890000,1.6060028,0.00029964693,-0.42435226,-39.248546970814154,274.1666666666667,-39.25677864006598
5900000,1.6060493,0.00029964632,-0.5835981,-39.26320936405168,267.8235294117647,-39.263209732299025
5910000,1.6063395,0.00029964573,-0.8783233,-39.315059981087686,271.5,-39.315059301367725
5920000,1.6067902,0.00029964512,-0.96524876,-39.33372406239042,255.11363636363637,-39.33372429346293
5930000,1.6069268,0.0002996445,-1.3000443,-39.30983635855713,206.33333333333334,-39.3098365847335
5940000,1.6070162,0.00029964393,-1.5348861,-39.30669842941497,269.275,-39.30669797135924
5950000,1.6076075,0.00029964332,-1.6823268,-39.37979596440131,251.15384615384616,-39.379795733825844
5960000,1.608151,0.0002996427,-1.7818755,-39.27424418337709,262.9782608695652,-39.27424423609045
5970000,1.6086603,0.00029964212,-1.6923013,-39.40055739670196,239.25581395348837,-39.40055718473267
5980000,1.6092962,0.00029964154,-1.5031396,-39.44859194129545,201.52380952380952,-39.44859226468196
5990000,1.6094222,0.0002996409,-1.1121389,-39.24877718894415,239.38095238095238,-39.24877676627615
6000000,1.6098826,0.0002996403,-1.2316791,-39.38245871399902,223.8181818181818,-39.38245813398019
6010000,1.6102153,0.00029963974,-1.161738,-39.197026389226465,248.08695652173913,-39.19702570702192
6020000,1.6108863,0.0002996391,-0.7786659,-39.37059061202526,182.25,-39.37274431890229
6030000,1.6112369,0.00029963852,-0.37171993,-39.30113079197731,273.1666666666667,-39.30073833195933
6040000,1.611636,0.00029963788,-0.42760572,-39.311670170528764,222.3913043478261,-39.311670833697505
6050000,1.6128553,0.00029963732,-0.39555126,-39.19229445940172,249.8181818181818,-39.19229433994108
6060000,1.6129926,0.0002996367,-0.21874362,-39.31284210896338,244.8,-39.31284271216136
6070000,1.6142297,0.00029963613,-0.13869455,-39.34917843881952,206.97560975609755,-39.34917904165284
6080000,1.6145886,0.00029963552,-0.2951921,-39.32933995896089,244.0,-39.32934128621058
6090000,1.6147728,0.0002996349,-0.36206183,-39.31975906583212,256.969696969697,-39.31975829573066
6100000,1.6144469,0.00029963432,-0.7274804,-39.21583102351934,235.48888888888888,-39.215831607706946
6110000,1.6140963,0.0002996337,-0.8294618,-39.295021768419566,253.56521739130434,-39.29502143082841
6120000,1.6139232,0.00029963307,-1.2667205,-39.279631298253975,222.68085106382978,-39.279630856346984
6130000,1.6142749,0.00029963252,-0.91403854,-39.416351328808375,198.275,-39.41635071468045
6140000,1.614084,0.0002996319,-0.80401707,-39.29264211884033,275.94594594594594,-39.292642302419424
6150000,1.6131327,0.00029963133,-0.42359954,-39.32370589614432,231.1860465116279,-39.32370694969147
6160000,1.6124406,0.0002996307,-0.14041622,-39.282597980930035,252.0,-39.28259754484296
6170000,1.6110041,0.00029963013,-0.57529503,-39.320735592246315,209.80555555555554,-39.3207349622648
6180000,1.610791,0.0002996295,-0.505292,-39.28170231235517,273.3157894736842,-39.2817026867231
6190000,1.6116203,0.00029962894,-0.11713069,-39.2723640506677,284.0232558139535,-39.27236416100708
6200000,1.6111779,0.00029962833,-0.033557296,-39.31846877132878,235.61764705882354,-39.31846850989934
6210000,1.6106089,0.0002996277,-0.06862857,-39.32415002471784,268.57142857142856,-39.32415053548424
6220000,1.6114779,0.00029962714,-0.1496725,-39.24290303686474,271.6511627906977,-39.242902968093745
6230000,1.612608,0.00029962652,0.13682038,-39.334289275095216,200.97826086956522,-39.3496446246612
6240000,1.6130661,0.0002996259,0.34185946,-39.34878286203145,257.3809523809524,-39.33276890370656
6250000,1.6132271,0.0002996253,0.20568177,-39.35128343592579,219.37777777777777,-39.351283619211365
6260000,1.6137377,0.00029962475,-0.058472343,-39.3387176217551,225.95454545454547,-39.32543542772764
6270000,1.6143824,0.0002996241,-0.041358016,-39.41336948644082,233.68421052631578,-39.41890909292297
6280000,1.6145816,0.0002996235,0.14839773,-39.347243405217036,241.29166666666666,-39.34724343149477
6290000,1.6147292,0.00029962295,0.023269532,-39.28986566155072,217.16666666666666,-39.28986553210416
6300000,1.6149192,0.00029962228,0.13069241,-39.28641671460098,246.64705882352942,-39.28641707688803
6310000,1.6149616,0.00029962172,0.19552648,-39.3100473391316,257.4102564102564,-39.30002288914855
6320000,1.6153927,0.0002996211,0.23836073,-39.25419765647274,227.75675675675674,-39.26740882558806
6330000,1.6159134,0.0002996205,0.13049608,-39.19374753003649,311.75,-39.19374750659917
6340000,1.6161368,0.00029961992,-0.08558179,-39.3388496150241,247.27906976744185,-39.33884947361739
6350000,1.616171,0.0002996193,-0.2570278,-39.27945429283248,257.8974358974359,-39.279454750684984
6360000,1.6170403,0.0002996187,-0.11265256,-39.381135187991035,195.3684210526316,-39.40161137802627
6370000,1.6183234,0.00029961808,-0.028581353,-39.32102594690296,282.0,-39.30401431063187
6380000,1.6183394,0.00029961753,0.13482891,-39.251424507571485,237.3783783783784,-39.251424246728796
6390000,1.6178387,0.00029961692,0.07531646,-39.2355121433353,270.3658536585366,-39.23551140667547
6400000,1.6180682,0.0002996163,-0.07978162,-39.35248884556017,227.45714285714286,-39.35248830347056
6410000,1.6181171,0.00029961573,0.015768832,-39.32871683043255,227.6153846153846,-39.32871661669551
6420000,1.6176809,0.00029961512,-0.28020358,-39.19922336238004,308.2857142857143,-39.19922307674507
6430000,1.617794,0.0002996145,-0.2490017,-39.227858744232435,318.1875,-39.22785902146643
6440000,1.618088,0.00029961392,-0.32141596,-39.21574627389944,284.19444444444446,-39.21574633552033
6450000,1.6184958,0.00029961334,-0.1325612,-39.31111646006466,229.73333333333332,-39.31111649703752
6460000,1.6181648,0.0002996127,-0.10251942,-39.19538259362716,261.92857142857144,-39.195383516902524
6470000,1.6181931,0.00029961212,-0.1620798,-39.357201064256515,212.72916666666666,-39.35710275956468
6480000,1.6173401,0.00029961154,-0.24762145,-39.32518579880991,217.21951219512195,-39.32107613585229
6490000,1.6165556,0.0002996109,-0.2723764,-39.32701436494163,241.05555555555554,-39.33445515437052
6500000,1.6159487,0.00029961028,-0.17735103,-39.222410775548305,271.06382978723406,-39.21326193963266
6510000,1.6165006,0.00029960973,0.031894818,-39.320860664238445,247.10526315789474,-39.32912614997715
6520000,1.6166917,0.00029960912,-0.16194922,-39.348211486799116,226.7,-39.34821043200209
6530000,1.616369,0.0002996085,-0.10568134,-39.30368196683897,251.44444444444446,-39.30368337446513
6540000,1.6166279,0.00029960793,-0.28341377,-39.26458491854244,228.68421052631578,-39.264585241217375
6550000,1.6171148,0.00029960732,-0.2819186,-39.365478289930984,232.85106382978722,-39.365478052792355
6560000,1.6169549,0.0002996067,-0.24058507,-39.26759396451896,238.54545454545453,-39.26759401728156
6570000,1.6168253,0.00029960615,-0.18261711,-39.28297378837583,252.54761904761904,-39.27476299741794
6580000,1.6164211,0.0002996055,0.38743278,-39.33967145220107,219.3658536585366,-39.346336109979475
6590000,1.61609,0.0002996049,0.58797926,-39.326015061085315,281.0810810810811,-39.353982825889915
6600000,1.6161826,0.00029960435,0.7539112,-39.27794420361617,237.2051282051282,-39.25641466012202
6610000,1.6167067,0.0002996037,0.8603601,-39.32920645293922,213.58536585365854,-39.3292059259881
6620000,1.617727,0.0002996031,0.9032126,-39.12773136678073,273.18918918918916,-39.12599696585029
6630000,1.618049,0.0002996025,0.2323493,-39.29732668398733,214.74074074074073,-39.30103404575381
6640000,1.6171279,0.0002996019,-0.39094242,-39.31098040748648,237.42857142857142,-39.30340373227502
6650000,1.6162064,0.0002996013,-0.19072734,-39.3928224138305,232.3953488372093,-39.392822474605396
6660000,1.6159074,0.00029960074,-0.46844247,-39.37770495718966,195.75,-39.3777049677495
6670000,1.615893,0.0002996001,-0.4119756,-39.38739997201891,220.85106382978722,-39.38739974133328
6680000,1.6161784,0.0002995995,-0.015308606,-39.33653015623422,223.425,-39.33653014142474
6690000,1.6167661,0.00029959893,0.049458683,-39.2503721310993,256.9736842105263,-39.25037281225914
6700000,1.6172866,0.0002995983,0.086025424,-39.27717386852309,243.275,-39.27717488448834
6710000,1.6179112,0.0002995977,0.08770084,-39.26835270327931,219.20454545454547,-39.26835245089288
6720000,1.6189116,0.00029959716,-0.71439815,-39.31817602196213,237.56410256410257,-39.31817647207152
6730000,1.6199245,0.0002995965,-0.54405993,-39.26534109493913,229.5483870967742,-39.265342173097096
6740000,1.6194705,0.0002995959,-0.82407355,-39.28155618806753,294.56756756756755,-39.281555837655844
6750000,1.6185784,0.0002995953,-0.6305039,-39.23831804837438,268.51612903225805,-39.218866517460214
6760000,1.6188946,0.0002995947,-1.0100468,-39.22918675020825,311.7837837837838,-39.24411896336152
6770000,1.6191884,0.0002995941,-1.009481,-39.34332884734613,220.68421052631578,-39.34332937760873
6780000,1.6201538,0.00029959352,-1.1674681,-39.281840209036915,308.25,-39.28184017873983
6790000,1.6196287,0.0002995929,-0.64211977,-39.36536542557648,230.83333333333334,-39.365364903807254
6800000,1.6193187,0.0002995923,-0.082681015,-39.382882641760325,218.95555555555555,-39.38288324280357
6810000,1.6192802,0.00029959175,0.18582094,-39.33789980427537,220.6818181818182,-39.337899677163065
6820000,1.6192129,0.0002995911,-0.007209615,-39.43967748837167,190.19444444444446,-39.43967757462006
6830000,1.6190108,0.0002995905,0.20047747,-39.382417114140395,217.78571428571428,-39.382416799904256
6840000,1.6191002,0.0002995899,-0.11746804,-39.36332872381618,209.96774193548387,-39.36332845497283
6850000,1.619745,0.00029958933,-0.34567174,-39.364325562149844,284.4864864864865,-39.3643256926113
6860000,1.6205144,0.00029958872,-0.35680458,-39.22168950028404,324.2564102564103,-39.22169021016303
6870000,1.62127,0.0002995881,-0.43530768,-39.272810717098345,230.8,-39.27281175618991
6880000,1.6215917,0.00029958753,-0.2370149,-39.24268528917164,278.85,-39.24268613540043
6890000,1.6220226,0.00029958689,-0.27993214,-39.29769799757681,274.6388888888889,-39.29769820145157
6900000,1.6228844,0.00029958633,-0.7886193,-39.28651320966892,266.0888888888889,-39.286512848154075
6910000,1.6234611,0.00029958572,-1.0002975,-39.35715412978739,231.4318181818182,-39.35715407327701
6920000,1.623758,0.0002995851,-0.6657497,-39.309866693051944,231.55555555555554,-39.3098672040085
6930000,1.6239426,0.00029958453,-0.80366564,-39.39313682171103,246.5909090909091,-39.39313706570035
6940000,1.6238277,0.00029958392,-0.8769882,-39.36809458868669,216.1219512195122,-39.36809411212495
6950000,1.6238607,0.0002995833,-0.8791835,-39.3511244393516,264.9512195121951,-39.351124578453714
6960000,1.6234952,0.0002995827,-1.1244518,-39.333180167968386,258.1714285714286,-39.333180726445946
6970000,1.6228114,0.00029958214,-1.3031878,-39.25962700428569,242.71428571428572,-39.25962735835734
6980000,1.6220413,0.0002995815,-0.9416266,-39.21265903813441,241.05555555555554,-39.21265921068617
6990000,1.6215525,0.00029958092,-0.4866604,-39.318920813568376,272.531914893617,-39.31892104220002
7000000,1.6214923,0.00029958034,-0.52303445,-39.39732974125311,212.23076923076923,-39.397329762798904
7010000,1.6218002,0.0002995797,-0.33370632,-39.301015150821314,226.90243902439025,-39.30101479529034
7020000,1.6214641,0.00029957911,-0.22899187,-39.30244981788346,253.225,-39.30245087876828
7030000,1.6212721,0.0002995785,-0.25636965,-39.33328011667514,233.14285714285714,-39.333280683558854
7040000,1.6206489,0.00029957792,0.08614136,-39.31401185981756,238.90243902439025,-39.31401116868038
7050000,1.6215827,0.0002995773,0.35324055,-39.262455049700556,223.47619047619048,-39.26245539891949
7060000,1.6228194,0.00029957673,0.13598323,-39.28192806254665,253.45,-39.28192806374282
7070000,1.6231533,0.00029957615,0.2517169,-39.289281008070766,251.73809523809524,-39.28928086868421
7080000,1.6230911,0.0002995755,-0.18222246,-39.31461348533363,261.0,-39.31461434477525
7090000,1.6227884,0.0002995749,-0.06682732,-39.34737506792328,220.17948717948718,-39.34737486145101
7100000,1.623266,0.0002995743,0.47480506,-39.316762242571976,263.4878048780488,-39.31676209033836
7110000,1.6232169,0.0002995737,0.50277203,-39.36759302793667,207.4390243902439,-39.39754882984711
7120000,1.6222169,0.00029957315,0.62118495,-39.302565293373206,250.40540540540542,-39.2759443111658
7130000,1.6216279,0.00029957254,0.25619337,-39.33104485196274,232.02564102564102,-39.33104579450073
7140000,1.6221668,0.00029957193,0.065243416,-39.34266395252251,240.77272727272728,-39.34266338232423
7150000,1.62212,0.00029957131,0.12556839,-39.32848150805387,306.42857142857144,-39.32848130858703
7160000,1.621891,0.00029957073,0.16916426,-39.34533513276983,232.075,-39.34533543918515
7170000,1.6225079,0.00029957012,-0.116817944,-39.31686959961811,250.34883720930233,-39.316869836389955
7180000,1.6228352,0.0002995695,-0.12600085,-39.28956121437248,241.89743589743588,-39.28956156190207
7190000,1.6226326,0.00029956893,-0.13515738,-39.26250211129138,259.72549019607845,-39.2625013884892
7200000,1.6230028,0.00029956832,-0.3485407,-39.393140794475784,186.1951219512195,-39.39219049413499
7210000,1.6241124,0.0002995677,-0.41848361,-39.32281050378887,259.06976744186045,-39.328183147441294
7220000,1.6258324,0.00029956712,-0.3792793,-39.39205384126068,218.3409090909091,-39.39205340204485
7230000,1.6273928,0.00029956648,-0.3912296,-39.239250354788965,219.875,-39.23925038398556
7240000,1.6286474,0.00029956593,-0.29450682,-39.18707599275917,253.25,-39.187076445812835
7250000,1.6291767,0.0002995653,-0.025416756,-39.25130426057528,261.3695652173913,-39.25130352747004
7260000,1.6281617,0.0002995647,-0.24147217,-39.28389999979991,228.05714285714285,-39.28390069172019
7270000,1.6275953,0.00029956413,-0.21975788,-39.35859920602663,275.5952380952381,-39.358598639577394
7280000,1.6275543,0.00029956354,-0.31240723,-39.357346634247286,238.57777777777778,-39.35734710389774
7290000,1.6276325,0.0002995629,-0.2951197,-39.36416164834938,232.94444444444446,-39.36416262043511
7300000,1.627611,0.00029956232,-0.19234273,-39.27272580537133,263.6521739130435,-39.27272561510124
7310000,1.6282741,0.0002995617,-0.15791065,-39.369486426428516,229.69444444444446,-39.369487089376584
7320000,1.6287673,0.0002995611,-0.27401784,-39.34465041182059,230.76315789473685,-39.344650072132936
7330000,1.6283646,0.00029956052,-0.36955604,-39.32818666458115,228.75,-39.328186479772555
7340000,1.6273358,0.0002995599,-0.46090668,-39.23964031409392,264.1025641025641,-39.23964024123583
7350000,1.6267704,0.00029955935,-0.4237441,-39.308615877774386,236.10256410256412,-39.29677196906414
7360000,1.6267301,0.0002995587,-0.5931122,-39.29477444063741,282.425,-39.30526177562618
7370000,1.6261219,0.0002995581,-0.7652199,-39.29718747343674,252.53333333333333,-39.29718791462041
7380000,1.626245,0.00029955752,-0.4455694,-39.350644143617224,218.91836734693877,-39.35064297698543
