Steps,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
11050000,0.7777416,0.06335124,0.024764422,1.3727372,0.00029933732,4.822777669980294,475.05555555555554,4.822777226360308
11060000,0.8287315,0.0634687,0.023568619,1.3726808,0.00029933674,6.63576908244823,653.5,6.6357684668440085
11070000,0.7212231,0.13634127,0.026962275,1.3733579,0.00029933613,3.5383332542454204,348.6666666666667,3.5383329253850713
11080000,0.693383,0.1376653,0.024912609,1.373899,0.00029933552,5.7478946083666465,566.1052631578947,5.747894083688918
11090000,0.5291329,0.09885125,0.02062585,1.3746374,0.00029933493,3.9589472799316834,390.0,3.9589469248526976
11100000,0.8805836,0.031759787,0.02670387,1.3756753,0.0002993343,5.9349998673424125,584.5,5.934999316930771
11110000,0.5896907,0.08113324,0.0271697,1.3770533,0.00029933374,4.616666563476126,454.76190476190476,4.616666144824454
11120000,0.713509,0.08245805,0.0224079,1.3781188,0.00029933313,6.057333197941383,596.6,6.057332643866539
11130000,0.60278106,0.007103415,0.023306353,1.3779233,0.00029933255,6.500526170491388,640.1578947368421,6.5005255752292115
11140000,0.6955269,0.0049206004,0.02187731,1.3777905,0.00029933194,4.322857046233756,425.85714285714283,4.32285663485527
11150000,0.62943333,0.011627345,0.025031257,1.3778557,0.0002993313,7.196249839151278,708.4375,7.196249182103202
11160000,0.7176968,None,None,1.3779485,0.00029933074,5.282666548589865,520.1333333333333,5.282666063557069
11170000,0.72736055,0.012706385,0.025475178,1.3792294,0.00029933004,6.292222081580096,619.5555555555555,6.292221503953139
11180000,0.70854896,0.0103257,0.017788623,1.3791511,0.00029932952,5.058823416338248,498.4117647058824,5.058822945855996
11190000,0.7279636,0.0059651933,0.023840459,1.3778392,0.00029932894,7.43266650053362,731.7333333333333,7.432665806263685
11200000,0.8128221,0.008209661,0.021781886,1.3767222,0.0002993283,6.205293978947927,611.1764705882352,6.205293410841157
11210000,0.88014627,0.006406223,0.018303456,1.3762343,0.0002993277,6.238461399021057,614.3846153846154,6.2384608294814825
11220000,0.87838465,0.004723218,0.02647824,1.3761188,0.0002993271,6.730714135271098,662.8571428571429,6.730713510752788
11230000,0.9149351,0.0059403414,0.024183603,1.3759623,0.0002993265,7.181999839469791,707.4,7.181999177485705
11240000,0.89947164,0.007831056,0.022261104,1.3758118,0.00029932588,7.276315626835353,716.4736842105264,7.276314961380865
11250000,1.0067545,0.017088689,0.020340296,1.3754169,0.00029932533,8.086153665414223,796.3846153846154,8.086152915914472
11260000,1.0129445,0.032924898,0.022022378,1.3755652,0.00029932472,4.667692203361255,459.6923076923077,4.667691772660384
11270000,0.9266359,0.06466797,0.028386997,1.3760661,0.00029932414,8.480908901346,835.0909090909091,8.480908118696375
11280000,0.7389497,0.07779714,0.030090058,1.3768781,0.00029932352,5.430666545281808,535.0666666666667,5.430666028459867
11290000,0.7193632,0.017255599,0.02251286,1.3775634,0.0002993229,7.139999840408564,703.1904761904761,7.139999179080839
11300000,0.75180876,0.00936215,0.023009636,1.3778899,0.00029932233,7.479999832808971,736.8333333333334,7.479999136179686
11310000,0.71847314,0.034344424,0.016818324,1.3786981,0.00029932172,4.834736734040473,476.2631578947368,4.834736288770249
11320000,0.7226809,0.29713145,0.016107876,1.3804277,0.0002993211,8.596922884766872,846.7692307692307,8.59692208870099
11330000,0.62068164,0.018724095,0.023980625,1.3811947,0.00029932047,7.432222056099111,731.9444444444445,7.43222136505776
11340000,0.6409412,0.015970131,0.018056069,1.3807355,0.00029931992,9.804285495142851,965.3571428571429,9.804284588699895
11350000,0.5771983,0.60359305,0.024695715,1.3807083,0.00029931933,5.442083211693292,536.1666666666666,5.442082708701491
11360000,0.4333436,0.014317628,0.020585082,1.3809834,0.00029931866,5.03312488750089,495.75,5.033124424051493
11370000,0.52478933,0.014262698,0.025706032,1.3812863,0.0002993181,8.478499810490757,834.95,8.478499031066894
11380000,0.6033002,0.021476198,0.023198044,1.3814528,0.0002993175,6.526428425551525,642.7857142857143,6.526427823518004
11390000,0.6517701,0.031529777,0.027909536,1.3806679,0.0002993169,4.901499890442937,482.8,4.901499440521002
11400000,0.707554,0.017401107,0.025900142,1.3802425,0.0002993163,4.304210430109187,423.94736842105266,4.304210037385163
11410000,0.6562379,0.0036677623,0.025013888,1.3801887,0.00029931572,3.769411680452964,371.29411764705884,3.769411329508704
11420000,0.6784807,0.0076954896,0.024762752,1.3807182,0.0002993151,3.936111023132172,387.6666666666667,3.936110663745138
11430000,0.7730122,0.038368575,0.017828971,1.380852,0.0002993145,5.548749875975773,546.375,5.548749357927591
11440000,0.67275363,0.025249748,0.026954656,1.3803675,0.00029931392,4.155333240454396,409.4,4.155332860847314
11450000,0.747262,None,None,1.3800657,0.0002993133,6.131333196287354,603.8666666666667,6.131332632526755
11460000,0.76776993,0.017428618,0.022560548,1.3797268,0.00029931273,7.389545289376243,727.6363636363636,7.389544609341431
11470000,0.8493263,0.016277445,0.02081209,1.3789243,0.00029931215,6.042105128106318,595.1052631578947,6.042104565489449
11480000,0.8134749,0.02616691,0.026882965,1.379055,0.0002993115,5.540666542823116,545.6666666666666,5.540666029850642
11490000,0.79172146,0.005706106,0.02771966,1.3796854,0.00029931092,5.542352817295229,546.1764705882352,5.542352296521559
11500000,0.7572213,0.005272264,0.014108065,1.3790615,0.0002993103,5.6599998734891415,557.4666666666667,5.659999350334207
11510000,0.8107078,0.0051621203,0.023585085,1.3793565,0.00029930973,7.6166664964209,750.0666666666667,7.616665797308087
11520000,0.60484034,0.039570037,0.022712318,1.3797703,0.00029930912,9.082222019218737,894.0555555555555,9.787498872261494
11530000,0.6374411,0.16852759,0.027360056,1.3802208,0.0002993085,5.766249871114269,567.875,5.50777714409762
11540000,0.61413586,0.015288886,0.023376567,1.3808237,0.00029930793,4.388666568572322,432.2,4.504999488725194
11550000,0.83109635,0.25513726,0.026052635,1.3814133,0.00029930728,6.009999865666032,591.9411764705883,5.829443778428766
11560000,1.0076365,0.09187221,0.02356415,1.3819228,0.0002993067,6.242799860462546,614.72,6.242799285948276
11570000,1.0155975,0.023413006,0.026378056,1.3819628,0.00029930615,4.854999891482294,478.1,4.854999453574419
11580000,0.9048304,0.010719738,0.024046121,1.381796,0.0002993055,5.522222098790937,544.0370370370371,5.522221591668548
11590000,0.94017273,0.01413068,0.020057674,1.3816582,0.00029930493,6.226841966082391,613.3157894736842,6.226841393956228
11600000,0.920497,0.012875583,0.026074897,1.3820796,0.00029930432,4.230769136204169,416.6923076923077,4.230768750493343
11610000,0.86689836,0.006684695,0.025321504,1.3818498,0.0002993037,5.374090788970617,529.1818181818181,5.374090300280262
11620000,0.8519369,0.011583227,0.027907295,1.3809575,0.0002993031,5.4747367197353585,539.2631578947369,5.474736217899542
11630000,0.7810461,0.008162554,0.020062368,1.3805639,0.0002993025,5.6809522539732,559.5714285714286,5.680951730836005
11640000,0.8288261,0.004599687,0.02755154,1.379983,0.0002993019,4.469999900087714,440.5,4.4699994932327956
11650000,0.7765744,0.011956897,0.01904715,1.3794217,0.00029930132,4.549999898299575,448.0833333333333,4.549999473616481
11660000,0.79204553,0.007872848,0.024542656,1.3797594,0.00029930074,6.114583196661745,602.3333333333334,6.114582632280265
11670000,0.78829765,0.0060900776,0.021131666,1.3803494,0.0002993001,7.108666507775585,699.8666666666667,7.108665854359667
11680000,0.7265388,0.011230333,0.01896459,1.3810321,0.0002992995,6.071666530954341,598.0,6.071665967814624
11690000,0.80775875,0.0073746755,0.021555476,1.3816609,0.00029929896,5.198235177928034,511.94117647058823,5.198234696489046
11700000,0.8318742,0.004869274,0.02550888,1.3817052,0.0002992983,4.003846064353218,394.38461538461536,4.003845701567256
11710000,0.76692647,0.032430325,0.023597334,1.3813831,0.0002992977,5.309545335867866,523.0454545454545,5.309544844552875
11720000,0.8097529,0.0067083384,0.021222727,1.3810338,0.00029929716,4.962352830259239,488.88235294117646,4.962352376212092
11730000,0.81132185,0.0057273475,0.01667539,1.380823,0.00029929652,6.238749860553071,614.5,6.238749290816486
11740000,0.73649013,0.004695752,0.023758473,1.3807099,0.0002992959,8.35647040145362,823.0,8.356469625497565
11750000,0.7767619,0.009407488,0.023782918,1.3806472,0.00029929532,6.076110975299445,598.3888888888889,6.0761104206451115
11760000,0.8320416,0.035157245,0.0260905,1.3808312,0.00029929468,6.313846012720695,621.8461538461538,6.31384543214853
11770000,0.915179,None,None,1.3805388,0.0002992941,5.363749880110845,528.4375,5.36374938627705
11780000,1.0095539,0.030458985,0.022928381,1.379679,0.0002992935,6.462631434496296,636.4736842105264,6.46263083825378
11790000,0.5251702,0.9586762,0.021932514,1.3796358,0.00029929294,5.777618918479199,569.0952380952381,5.777618397204649
11800000,0.44025236,0.08310483,0.023454018,1.3779005,0.00029929233,5.898749868152663,580.9375,6.063332630197207
11810000,0.47662246,0.0057685026,0.022685446,1.3759538,0.0002992917,5.054666553686062,497.93333333333334,4.953124434454367
11820000,0.51835614,0.006660866,0.024897106,1.3757561,0.00029929116,5.919090776788917,583.0,5.919090229001912
11830000,0.5098398,0.0072686286,0.023606429,1.3756484,0.0002992905,5.496874877135269,541.3125,5.496874377131462
11840000,0.5104822,0.0029231817,0.027976193,1.3747051,0.00029928994,5.929999867454171,584.05,5.929999328125268
11850000,0.52611065,0.0057062437,0.028315647,1.3734865,0.00029928936,4.942399889528751,486.68,4.942399437353015
11860000,0.63570756,0.004421761,0.02511429,1.3720284,0.0002992887,4.338333236364027,427.1666666666667,4.338332844277223
11870000,0.68722296,0.008239346,0.01919738,1.3718541,0.00029928813,5.051666553753118,497.625,5.051666083900879
11880000,0.7856715,0.013356586,0.029751707,1.3723968,0.0002992875,5.7480951096152975,566.0952380952381,5.748094581599746
11890000,0.85097426,0.0070455475,0.021053674,1.372661,0.0002992869,6.026428436727396,593.3571428571429,6.026427883388741
11900000,0.81211704,0.012378788,0.020583458,1.3728576,0.0002992863,4.920999890007079,484.65,4.920999436918646
11910000,0.78118354,0.012587906,0.025913376,1.373257,0.00029928575,4.617646955611074,454.7647058823529,4.617646539802937
11920000,0.7527265,0.034021564,0.027002493,1.3738998,0.00029928514,5.62833320753028,554.5833333333334,5.6283326869209604
11930000,0.69504493,0.012776801,0.018907418,1.3740054,0.00029928453,5.69312487274874,560.8125,5.693124348297715
11940000,0.63171566,0.00787119,0.02217813,1.3735766,0.00029928394,5.166315673997528,508.7894736842105,5.166315210002818
11950000,0.6519181,0.0047266316,0.027777871,1.3724589,0.00029928327,6.000588101170519,591.1176470588235,6.000587545773563
11960000,0.6982053,0.0053005065,0.030167231,1.3711423,0.00029928272,6.317999858781695,622.2666666666667,6.3179992711792385
11970000,0.71620065,0.0047451933,0.028412862,1.3706491,0.0002992821,5.7299998719245195,564.0555555555555,5.729999344692462
11980000,0.79817605,0.0054336945,0.02036489,1.3702378,0.0002992815,7.984166488206635,786.4166666666666,7.984165742062032
11990000,0.7664164,0.004297206,0.019002665,1.3696742,0.00029928092,6.705882203053026,660.4705882352941,6.705881579833872
12000000,0.77168083,0.0032787153,0.025550343,1.3688403,0.0002992803,5.582352816401159,549.8235294117648,5.582352307789466
12010000,0.8021641,0.004958014,0.0206742,1.369055,0.00029927972,5.86076909977083,577.2307692307693,5.860768560320139
12020000,0.8397225,0.0037895737,0.021674333,1.3699602,0.0002992791,4.774999893270433,470.3333333333333,4.774999441578984
12030000,0.8082123,0.006898418,0.021611689,1.3688954,0.00029927853,5.31555543674363,523.6111111111111,5.315554950800207
12040000,0.8255061,0.0086024,0.023440221,1.3673581,0.0002992779,4.278181722557003,421.6363636363636,4.278181340037421
12050000,0.75770885,0.005478454,0.02792235,1.3670337,0.00029927734,7.611110940989521,749.3333333333334,7.611110240014063
12060000,0.84589785,0.033501446,0.028766857,1.3672973,0.00029927675,3.6999999172985554,364.35714285714283,3.699999572842249
12070000,0.67748845,0.2908109,0.02505942,1.3670938,0.00029927611,7.7383331603681045,762.0833333333334,7.7383324423183995
12080000,0.9063914,0.10390313,0.02514986,1.3667166,0.0002992755,7.177058663109646,707.0588235294117,7.177057984558975
12090000,0.9985938,0.018011548,0.024993528,1.3679261,0.00029927492,6.109999863430858,601.6666666666666,6.109999306127429
12100000,0.8617948,None,None,1.3682696,0.00029927434,5.551176346509772,546.7058823529412,5.551175832419711
12110000,0.906063,0.0060526417,0.019280104,1.3694193,0.0002992737,8.676841911320624,854.578947368421,8.67684111312816
12120000,0.9512918,0.009283141,0.020649923,1.3691096,0.00029927315,7.261249837698415,715.1875,7.261249164468609
12130000,0.9577474,0.008655015,0.028234214,1.3691331,0.00029927253,7.8594735085376,774.1578947368421,7.859472781419754
12140000,0.9337613,0.01578152,0.024489671,1.3695446,0.00029927192,8.143888706858787,802.1111111111111,8.143887965319058
12150000,0.9115054,0.008044864,0.022250257,1.3701348,0.0002992713,3.834166580966363,377.75,3.8341662284607687
12160000,0.87795544,0.005005211,0.023714656,1.3713931,0.00029927073,7.374285549457584,726.3571428571429,7.374284868527736
12170000,0.93774086,0.14921242,0.02229832,1.3723123,0.00029927012,6.31249985890463,621.75,6.312499273701438
12180000,1.0825816,0.029637225,0.028411668,1.3731972,0.0002992695,6.655999851226807,655.6666666666666,6.65599923680226
12190000,1.0481821,0.012171058,0.017801518,1.373207,0.00029926893,4.5972221194662986,452.72222222222223,4.597221701198982
12200000,0.92415035,0.029707568,0.024378885,1.3733053,0.00029926831,5.087142743436353,501.07142857142856,5.087142273384545
12210000,0.88913375,0.021627624,0.024733596,1.3735256,0.00029926767,4.683124895323999,461.375,4.683124459115788
12220000,0.9334272,0.007214999,0.022764964,1.3728694,0.00029926712,9.086874796892516,894.625,9.086873962078243
12230000,1.051687,0.049548447,0.02612294,1.3731085,0.00029926648,5.5168180585076865,543.3636363636364,5.5168175450102845
12240000,1.18092,0.060813647,0.01848905,1.3735995,0.00029926596,5.446363514627922,536.3636363636364,5.446363019672307
12250000,1.1466894,0.0076286644,0.023076447,1.3736691,0.00029926535,5.642499873880297,555.9166666666666,5.642499355754505
12260000,1.1022242,0.0066881008,0.027318792,1.3732201,0.00029926468,4.075294026557137,401.4117647058824,4.075293654356809
12270000,1.1111614,0.007096557,0.019607322,1.3731103,0.00029926412,7.789166492565225,767.1666666666666,7.789165769393246
12280000,1.0714511,0.011135592,0.02133602,1.3729209,0.0002992635,5.930499867442995,583.95,5.930499322619289
12290000,1.13753,0.01160557,0.022459509,1.371885,0.0002992629,5.502307569321531,541.9230769230769,5.50230705523147
12300000,1.1429254,0.015144011,0.026835607,1.3707854,0.00029926232,5.120769116311119,504.38461538461536,5.120768649073748
12310000,1.141131,0.01774772,0.023558678,1.3700001,0.0002992617,7.308461375104693,719.8461538461538,7.308460697101859
12320000,1.0244181,0.012209,0.021620087,1.3697196,0.0002992611,7.737499827053398,762.0,7.737499111611396
12330000,1.0623806,0.009221023,0.018595349,1.3699746,0.0002992605,3.7253845321157804,367.15384615384613,3.725384194690448
12340000,0.9188741,0.017729377,0.021804217,1.3702885,0.00029925993,4.708666561419765,463.8666666666667,4.70866613338391
12350000,0.92095965,0.010038313,0.022177638,1.3697842,0.0002992593,8.543571237607726,841.4285714285714,8.54357044452003
12360000,0.8129583,0.009104313,0.027819531,1.3697848,0.00029925874,5.17736830532943,509.94736842105266,5.1773678295706445
12370000,0.8602152,0.0042722425,0.030726932,1.3697191,0.00029925813,8.501666476639608,837.3333333333334,8.50166569215556
12380000,0.8362679,0.0043681026,0.022305451,1.3696039,0.0002992575,5.886363504793156,579.7727272727273,5.88636295742948
12390000,0.88154066,0.0045775077,0.017940015,1.369264,0.00029925694,9.096666463340322,896.0,9.096665617078543
12400000,0.90387964,0.97609836,0.02316477,1.3691099,0.0002992563,6.633157746474209,653.1052631578947,6.633157145231962
12410000,1.356889,0.1161226,0.027492434,1.3699465,0.00029925574,5.481499877478927,539.9,5.481499369349331
12420000,1.2164481,0.012228128,0.023279177,1.3712268,0.0002992551,5.644615258448399,555.6923076923077,5.644614732895906
12430000,1.1506169,0.010823566,0.023748852,1.3727984,0.00029925452,5.4214284502501995,534.0,5.421427948134286
12440000,1.0445355,None,None,1.3746969,0.0002992539,6.873461384827701,676.8461538461538,6.8734607531044345
12450000,1.0619493,0.011758419,0.026222201,1.3757132,0.0002992533,5.858333202389379,577.0,5.858332657565673
12460000,1.0381503,0.009418066,0.024749625,1.3766627,0.00029925274,8.459999810904264,832.9411764705883,8.459999024977579
12470000,0.91313523,0.0090996735,0.025949595,1.3771222,0.00029925213,5.198749883798882,512.1666666666666,5.198749401373789
12480000,0.88016295,0.0087098945,0.024194743,1.3779509,0.0002992515,4.891249890672043,481.75,4.891249445034191
12490000,0.8247483,0.008003323,0.023890352,1.3775767,0.0002992509,4.59549989728257,452.65,4.5954994700849054
12500000,0.84495515,0.0072672265,0.02070321,1.3769968,0.00029925033,3.981052542595487,392.2105263157895,4.027777315738301
12510000,0.815104,0.0044160155,0.017969754,1.3769329,0.0002992497,4.263999904692173,420.16,4.220768745487126
12520000,0.83876354,0.0057450454,0.02976291,1.3766624,0.0002992491,5.313749881228432,523.4375,5.313749398686923
12530000,0.7752774,0.0070691262,0.024333494,1.3765361,0.00029924855,4.093636272136461,403.09090909090907,4.09363589706746
12540000,0.6927768,0.0042548883,0.032608297,1.3759934,0.0002992479,4.486666566381852,441.9047619047619,4.486666155712945
12550000,0.7729487,0.0038899109,0.022425186,1.3758336,0.00029924733,4.153888796042237,409.22222222222223,4.1538884147173825
12560000,0.7741233,0.004404819,0.022358406,1.375601,0.00029924675,4.085999908670783,402.4,4.0859995320439335
12570000,0.7761541,0.0047055953,0.025133274,1.37585,0.00029924614,5.520416543275739,543.75,5.520416038964565
12580000,0.7134522,0.0062095076,0.020421518,1.3764915,0.0002992455,4.414545355872675,434.8636363636364,4.414544948122718
12590000,0.7297025,0.0030563003,0.018990615,1.3768135,0.00029924492,4.567894634741702,449.8421052631579,4.567894216038678
12600000,0.7479507,0.008292012,0.020401927,1.3767263,0.00029924433,5.303846035295954,522.3846153846154,5.303845545778481
12610000,0.82458055,0.44020763,0.025216334,1.3765936,0.00029924372,5.819473554135153,573.0526315789474,5.819473027398712
12620000,0.8138544,0.034769457,0.023933819,1.3770231,0.00029924314,4.745217285240474,467.3478260869565,4.74521684727591
12630000,0.9082542,0.012893241,0.020186417,1.3772553,0.0002992425,4.985999888554216,491.15,5.065262577741554
12640000,0.8865963,0.047274124,0.025974317,1.3775353,0.00029924192,4.4747367420871,440.7894736842105,4.424999502673745
12650000,0.73331887,0.11975813,0.025809443,1.3784134,0.00029924134,3.954166578284154,389.5,3.954166211808721
12660000,0.86416155,0.057362493,0.021032283,1.3792009,0.0002992407,5.374999879859388,529.4375,5.374999380204827
12670000,0.85329324,0.007900197,0.028717231,1.3790957,0.0002992401,5.656999873556197,557.2,5.656999355740846
12680000,0.9394681,0.008413896,0.024050329,1.3787223,0.00029923953,4.027646968798602,396.88235294117646,4.027646604377558
12690000,0.84787714,0.007194603,0.027646568,1.3782427,0.00029923898,4.432352842105662,436.7647058823529,4.4323524306802184
12700000,0.8030939,0.007315434,0.025210299,1.3778288,0.00029923834,6.103333196913202,601.0833333333334,6.1033326329197735
12710000,0.81050557,0.004026687,0.02811409,1.3776382,0.0002992377,3.8684209661656306,381.0,3.8684206182431233
12720000,0.8401575,0.004116651,0.021567635,1.3770834,0.00029923714,4.416999901272357,435.2,4.416999488510191
12730000,0.8124726,None,None,1.3761857,0.00029923648,6.127272590317509,603.2272727272727,6.127272029322657
12740000,0.81346077,0.00637887,0.026154619,1.3762017,0.00029923592,4.112142765229302,404.92857142857144,4.112142390704581
12750000,0.7973287,0.004684156,0.026179196,1.3761945,0.00029923534,6.537499853875488,643.75,6.5374992528930305
12760000,0.81922203,0.010215738,0.020319395,1.3760875,0.0002992347,5.515555432273282,543.3888888888889,5.5155549236676755
12770000,0.8456073,0.005527881,0.025584914,1.3761165,0.00029923415,6.180714147564556,608.7857142857143,6.18071357692991
12780000,0.763092,0.0049105627,0.021294361,1.3765128,0.0002992335,6.809629477422546,670.5185185185185,6.809628846744697
12790000,0.8861533,0.006525077,0.019410647,1.3756297,0.00029923292,7.964444266425239,784.3333333333334,7.9644435347161355
12800000,0.8246277,0.007951309,0.024161305,1.3747921,0.00029923234,4.969999888911843,489.5,4.969999426743016
12810000,0.83138615,0.003952088,0.021946162,1.3739773,0.00029923173,4.434374900883995,436.8125,4.4343744908692315
12820000,0.7940162,0.007060643,0.025980012,1.3735068,0.0002992311,4.816086848873807,474.4347826086956,4.816086404025555
12830000,0.8598195,0.0044110487,0.029226473,1.3740482,0.0002992305,3.84583324737226,378.75,3.845832895487547
12840000,0.78910446,0.0053119706,0.025003346,1.3747737,0.00029922993,6.015555421097411,592.5,6.015554870478809
12850000,0.77461374,0.004533424,0.025929755,1.3753954,0.0002992293,5.209999883547425,513.3125,5.317999392747879
12860000,0.7343165,0.0043234965,0.022913871,1.3769115,0.0002992287,4.3747057845706445,430.8235294117647,4.33111061849114
12870000,0.7341602,0.0037550107,0.01839045,1.3779229,0.00029922812,7.54941159596338,743.4705882352941,7.549410889692166
12880000,0.7312916,0.0053844997,0.019834597,1.3777193,0.0002992275,7.344210362159892,723.421052631579,7.34420967651041
12890000,0.7517446,0.005816454,0.023779668,1.3775707,0.00029922693,5.134499885234982,505.65,5.134499410912395
12900000,0.7905858,0.009259729,0.0261665,1.3783385,0.0002992263,5.890908959237012,580.1363636363636,5.890908419493247
12910000,0.880071,0.075591244,0.031723686,1.379238,0.00029922574,4.3346665697793165,427.0,4.334666175146897
12920000,0.8444688,0.010978313,0.025611367,1.3793274,0.00029922507,4.933124889736064,485.9375,4.933124430477619
12930000,0.90650517,0.33360067,0.018250024,1.3794436,0.0002992245,5.017894624683418,494.3157894736842,5.017894163335624
12940000,0.9483639,0.035824586,0.020271124,1.3806524,0.00029922387,5.115555441213979,503.8888888888889,5.115554969447355
12950000,0.9739179,0.015134049,0.021473445,1.3820282,0.0002992233,6.062631443436993,597.0526315789474,6.062630886898229
12960000,0.90056014,0.008999702,0.023625506,1.3820828,0.00029922274,3.9205881476621416,386.3529411764706,3.92058778477504
12970000,0.8806099,0.0077055786,0.026935156,1.3815211,0.0002992221,8.088181637396866,796.5909090909091,8.088180887851525
12980000,0.8572965,0.006740325,0.024101883,1.3819318,0.00029922152,5.029473571793029,495.36842105263156,5.02947310211235
12990000,0.8826392,0.005967408,0.031150198,1.3828821,0.0002992209,4.973846042672029,489.84615384615387,4.973845582025556
13000000,0.87687945,0.0089114215,0.023436464,1.3835613,0.00029922035,4.501739029813072,443.5652173913044,4.501738619626217
13010000,0.8525016,0.00729104,0.029795896,1.3839502,0.0002992197,5.5294116411138985,544.4705882352941,5.529411130091724
13020000,0.8581594,0.005043325,0.023647202,1.3836043,0.0002992191,4.7959998928010465,472.4,4.795999454334378
13030000,0.8894307,0.004861497,0.017833441,1.3838491,0.00029921855,3.8637499136384577,380.5625,3.863749561365694
13040000,0.85135627,0.0071749585,0.02718236,1.3844227,0.0002992179,4.655499895941466,458.65,4.655499470513314
13050000,0.9044883,0.02480447,0.020384658,1.3844274,0.00029921732,6.853529258576386,674.9411764705883,6.8535286298788645
13060000,0.93433833,0.013589815,0.021339647,1.384511,0.00029921674,4.684210421615525,461.5263157894737,4.684210000069518
13070000,1.0052147,None,None,1.3843924,0.00029921613,7.176315629070527,706.7894736842105,7.176314963419971
13080000,0.8754414,0.03580997,0.030314172,1.3849832,0.00029921555,4.719333227848013,464.8666666666667,4.7193327875187
13090000,0.76700366,0.070223294,0.023042427,1.385975,0.00029921494,7.31785697929029,720.8571428571429,7.317856302218778
13100000,0.7900988,0.020223862,0.020446965,1.3860532,0.00029921436,5.1952940015231865,511.8235294117647,5.195293519426794
13110000,0.7422055,0.0258756,0.026654152,1.3857051,0.00029921375,7.145908931185576,703.8636363636364,7.145908269353888
13120000,0.72070885,0.018287774,0.023402585,1.3857274,0.00029921313,5.372142737066107,529.1428571428571,5.372142243332097
13130000,0.7455304,0.010104767,0.027112775,1.3851094,0.0002992125,5.575882228310494,549.2941176470588,5.575881710056873
13140000,0.7484412,0.0054169246,0.017287208,1.3836485,0.0002992119,5.215624883421697,513.6875,5.215624405536801
13150000,0.7575343,0.011580994,0.021462245,1.383037,0.0002992113,8.208333149862787,808.4166666666666,8.208332390214006
13160000,0.77452254,0.008232328,0.029123444,1.3823578,0.00029921072,5.967368287671554,587.7894736842105,5.967367742896864
13170000,0.79497725,0.006942534,0.020225316,1.3816996,0.0002992101,5.939999867230654,584.6666666666666,5.93999931961298
13180000,0.773347,0.0028344914,0.022312773,1.3805524,0.00029920953,6.187222083927029,609.2777777777778,6.18722151644114
13190000,0.82709837,0.0063600717,0.01951116,1.3800386,0.0002992089,6.163076785321419,607.0769230769231,6.163076214349041
13200000,0.9899245,0.15140386,0.015776996,1.3799763,0.0002992083,6.439999856054783,634.1904761904761,6.43999926151619
13210000,1.2256873,0.40943715,0.02411501,1.3807892,0.0002992077,7.837692132506233,771.7692307692307,7.837691420116103
13220000,1.1671562,0.020173473,0.026421484,1.3827375,0.00029920708,7.899444267878102,777.9444444444445,7.899443543309139
13230000,1.1282339,0.017469944,0.023820587,1.3848169,0.0002992065,4.579999897629023,451.2307692307692,4.5799994841217995
13240000,1.0475543,0.010803266,0.022220116,1.386175,0.00029920592,6.4684613938801565,637.0,6.468460804138046
13250000,1.0516613,0.014769036,0.02687136,1.386188,0.00029920528,6.033846018979182,594.3076923076923,6.033845467779499
13260000,1.0030843,0.0091988975,0.026869914,1.3856224,0.0002992047,5.550555431490971,546.6666666666666,5.550554916676548
13270000,1.0135138,0.007598253,0.021932086,1.3856089,0.0002992041,6.199999861419201,610.6666666666666,6.199999287103613
13280000,0.95807236,0.0061294604,0.020974835,1.3858274,0.00029920356,6.168666528786222,607.5333333333333,6.168665959437688
13290000,0.89742553,0.009033118,0.02112316,1.3857926,0.0002992029,6.053749864688143,596.125,6.053749306942336
13300000,0.8378275,0.016797632,0.02624217,1.3859954,0.0002992023,7.641666495862107,752.5,7.641665790230036
13310000,0.82453907,0.009214901,0.021979045,1.3862095,0.00029920173,8.508333143157264,838.0833333333334,8.508332351843515
13320000,0.7945203,0.009784448,0.02306489,1.3858815,0.00029920108,6.323157753403249,622.8947368421053,6.323157165395586
13330000,0.77272457,0.004324792,0.022026148,1.385409,0.0002992005,6.0899998638778925,599.9090909090909,6.089999304576353
13340000,0.76468265,0.0050088856,0.02098793,1.3842684,0.00029919995,5.110499885771423,503.3,5.110499414429069
13350000,0.7933967,0.00575603,0.025543932,1.3834677,0.0002991993,6.1831248617963865,608.9375,6.18312429334037
13360000,0.7698466,0.00628654,0.019675693,1.3839984,0.00029919873,5.946249867090955,585.375,5.946249321568757
13370000,0.7768111,0.5520522,0.023299586,1.383112,0.00029919812,7.4815382943130455,736.9230769230769,7.481537603988097
13380000,0.37473935,0.061383195,0.021728536,1.382544,0.0002991975,6.700588085524299,660.0588235294117,6.700587475672364
13390000,0.26907113,None,None,1.3836272,0.0002991969,6.336874858359806,623.8125,6.336874276399612
13400000,0.32486525,0.014128366,0.019787183,1.3849446,0.0002991963,5.81142844153302,572.3571428571429,5.811427913207028
13410000,0.43896067,0.007368912,0.027742727,1.3853954,0.00029919567,6.576666519666712,647.8333333333334,6.576665911099149
13420000,0.5547194,0.01016351,0.026700553,1.385307,0.0002991951,5.832142726784306,574.3571428571429,5.832142188346812
13430000,0.56359065,0.009382052,0.018732581,1.385756,0.00029919457,5.900908959013495,581.0909090909091,5.9009084154597735
13440000,0.61187226,0.004714655,0.026398813,1.3857926,0.00029919387,6.170555417632891,607.4444444444445,6.170554845179948
